Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-32.97402	-49.26135	16.28733	1.567031	4.034595	0.2405434	0.0905752	0.909425	0.2549463
6	-30.3144	-46.62436	16.30996	0.9560235	4.928927	0.4427357	0.341074	0.658926	0.6892503
12	-28.37648	-45.86696	17.49049	1.583158	1.196557	0.4068257	0.0234409	0.976559	0.3632688
18	-30.66829	-46.7748	16.10652	1.583158	2.38262	0.5915229	0.728868	0.271132	1.035878
24	-28.82398	-45.20795	16.38396	0.3139455	8.020029	0.3527164	0.583257	0.416743	0.7424381
30	-40.1972	-54.73939	14.54219	2.594219	0.2228425	7.821944	0.12346	0.87654	0.5339351
36	-32.40324	-50.82781	18.42457	1.572272	0.7571513	0.07729892	0.0652998	0.9347	1.193845
42	-39.61734	-54.28224	14.6649	0.8559651	0.7571513	1.321202	0.128594	0.871406	2.852875
48	-32.36728	-50.23431	17.86703	0.5771326	0.2116338	0.6147946	0.370038	0.629962	2.102707
54	-32.89495	-52.31526	19.42031	0.8612258	0.7307062	0.0974084	0.00227564	0.997724	0.8575981
60	-30.10228	-49.97093	19.86865	1.211687	0.1418226	0.2036403	0.0659794	0.934021	0.8575981
66	-31.56407	-51.32316	19.75909	0.7345863	0.2770239	0.2036403	0.0659794	0.934021	1.055368
72	-36.36952	-52.64189	16.27236	0.6805303	1.461542	1.522016	0.213049	0.786951	1.35447
78	-29.7802	-48.11162	18.33142	0.2658757	1.461542	0.2290441	0.740796	0.259204	1.35447
84	-28.23777	-47.94807	19.7103	1.037923	0.2261018	0.2290441	0.350099	0.649901	0.8500451
90	-31.71167	-51.76208	20.05041	0.4744616	0.3455076	0.2290441	0.681776	0.318224	0.7637478
96	-31.25861	-50.52635	19.26774	0.5528843	0.3549376	0.3964465	0.374551	0.625449	1.093203
102	-32.1604	-49.83796	17.67756	0.4956262	0.6111334	0.07740486	0.417142	0.582858	2.589344
108	-33.21119	-52.36757	19.15638	0.4924917	0.6111334	0.07740486	0.195917	0.804083	1.615677
114	-30.20154	-50.03687	19.83533	1.367532	0.2917623	0.09625377	0.414231	0.585769	0.4972982
120	-26.69186	-47.95234	21.26048	0.4690705	0.0662077	0.09625377	0.210952	0.789048	0.9139814
126	-33.25819	-51.01791	17.75972	2.220814	0.03474268	0.587373	0.367957	0.632043	1.550884
132	-38.45571	-55.87778	17.42206	0.2460042	2.989572	0.04154034	0.689846	0.310154	1.929048
138	-36.44017	-52.75086	16.31069	0.8045882	0.5937315	0.04154034	0.0498215	0.950178	3.347188
144	-36.82339	-55.87427	19.05088	1.080221	0.3347948	0.1909828	0.138569	0.861431	1.289244
150	-31.98366	-50.06723	18.08357	2.413145	0.05174356	0.53926	0.516808	0.483192	1.128716
156	-31.46649	-48.62004	17.15354	1.298132	0.09693295	2.298706	0.124889	0.875111	1.413035
162	-32.97674	-49.35542	16.37868	1.556108	1.319567	0.9843958	0.346149	0.653851	0.9919672
168	-41.26905	-57.16984	15.90079	1.221812	3.325543	0.9843958	0.0975499	0.90245	0.5943174
174	-32.23252	-49.97025	17.73773	1.289367	2.994895	0.03044275	0.300868	0.699132	0.8840401
180	-34.41708	-51.14773	16.73065	1.212002	1.301041	0.05210465	0.138313	0.861687	2.350838
186	-30.97993	-49.64739	18.66746	1.212002	1.301041	0.05210465	0.131687	0.868313	0.9053023
192	-29.89573	-47.83846	17.94273	0.4512794	3.375897	0.05210465	0.034906	0.965094	1.240654
198	-27.48873	-45.45407	17.96534	0.5726568	3.839385	0.1004723	0.190664	0.809336	0.6400446
204	-28.43407	-47.37394	18.93987	1.713917	0.2415059	0.3039649	0.165518	0.834482	0.6400446
210	-33.41702	-49.78062	16.36361	1.713917	0.4217631	2.11203	0.490652	0.509348	1.070719
216	-30.20716	-46.67424	16.46708	1.610446	0.4217631	2.11203	0.220475	0.779525	1.070719
222	-28.90366	-46.83086	17.9272	0.6999442	1.592463	0.3563516	0.220183	0.779817	0.9769992
228	-30.50648	-48.91492	18.40845	0.6194386	1.592463	0.05537395	0.773996	0.226004	1.447206
234	-33.74141	-50.97068	17.22926	0.4761488	0.1512037	0.4338212	0.76538	0.23462	2.868716
240	-29.39049	-48.0186	18.62811	1.570418	0.124564	0.8066953	0.0365507	0.963449	0.6864582
246	-32.99766	-49.61113	16.61347	1.570418	1.582882	0.8066953	0.177468	0.822532	0.6641468
252	-30.09574	-48.12671	18.03097	1.61207	0.3343439	0.8066953	0.11603	0.88397	0.5961305
258	-26.92465	-44.86144	17.93679	1.57052	0.2148329	1.241524	0.214892	0.785108	0.5998211
264	-32.09838	-47.67967	15.58129	2.142836	0.2148329	5.117247	0.292181	0.707819	0.6886837
270	-34.82233	-48.54535	13.72303	1.819098	0.2528981	13.01506	0.534797	0.465203	1.354195
276	-34.19448	-50.36112	16.16664	1.428851	2.110104	0.1104781	0.390591	0.609409	2.050159
282	-30.85781	-48.27001	17.4122	0.2134245	5.514339	0.1104781	0.389343	0.610657	1.092906
288	-27.94635	-45.36341	17.41706	0.02346325	5.514339	0.2502185	0.623142	0.376858	0.810685
294	-36.27292	-51.60939	15.33647	2.134253	3.827653	0.3104335	0.352135	0.647865	1.14852
